city,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind_speed,timestamp,hour,day,month,day_of_week,is_weekend,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_24,aqi_rolling_mean_6,aqi_rolling_std_6,aqi_rolling_mean_24,aqi_change_rate,target_aqi_72h,weather
Lahore,174,146.21684985062598,108.05479488188108,21.14750042788768,75.33704052442874,5.667173324870134,3.1187463867760234,36.226547379133024,60.67284404754983,1013.6944007866869,3.723223424158589,2026-05-28 17:15:26.999717,17.0,28.0,5.0,3.0,0.0,164.0,182.0,215.0,120.0,172.83333333333334,7.440878084382898,145.41666666666666,10.0,182.0,
Lahore,169,138.68951636269514,98.14670086315807,19.40292832395378,9.022129277858689,6.256186375918494,4.037519515114095,22.282359110228548,44.37912798096569,1008.0266276825722,2.657369302921869,2026-05-28 18:15:26.999717,18.0,28.0,5.0,3.0,0.0,174.0,172.0,180.0,152.0,171.0,6.6332495807096565,146.125,-5.0,142.0,
Lahore,135,105.78477989435758,70.54848550573422,31.4009676219822,42.572697639415125,17.40062852397014,1.2616141884930254,34.79185808553926,85.94111387407463,992.059531300532,4.683758550617824,2026-05-28 19:15:26.999717,19.0,28.0,5.0,3.0,0.0,169.0,164.0,165.0,119.0,166.0,16.30950643029977,146.79166666666666,-34.0,162.0,
Lahore,126,98.4025351630038,74.74870876602047,42.91418917130787,33.12234118058969,19.481839966421408,0.988499109976918,31.476978290136245,88.89126087457764,1006.7659436581612,6.191809034512357,2026-05-28 20:15:26.999717,20.0,28.0,5.0,3.0,0.0,135.0,174.0,182.0,151.0,156.66666666666666,20.74287026104789,145.75,-9.0,115.0,
Lahore,125,101.48287772570382,73.67197719856948,23.19030374731788,51.93937978025878,22.443119496310104,3.871806622471626,19.58990001219604,78.88187076720092,1006.1731674491422,6.081154287409318,2026-05-28 21:15:26.999717,21.0,28.0,5.0,3.0,0.0,126.0,169.0,172.0,138.0,148.83333333333334,22.586869341869235,145.20833333333334,-1.0,141.0,
Lahore,79,65.51592397633793,45.40060880665814,10.603496765030895,64.51933979017426,6.250460453692278,1.873212487417804,39.43861462079302,48.88702894876863,995.4697186451896,9.054284118759467,2026-05-28 22:15:26.999717,22.0,28.0,5.0,3.0,0.0,125.0,135.0,164.0,106.0,134.66666666666666,34.62176579359705,144.08333333333334,-46.0,154.0,
Lahore,91,73.78646132815602,54.02679582246804,35.94686821323785,26.044266198077672,28.8112055161686,4.781747476523086,20.41737943984428,54.2092485168303,1008.9611675001894,2.270062363220512,2026-05-28 23:15:26.999717,23.0,28.0,5.0,3.0,0.0,79.0,126.0,174.0,111.0,120.83333333333331,32.26401504256251,143.25,12.0,72.0,
Lahore,147,119.15654336721444,89.52134135822818,40.2879744679486,46.75987882798788,19.5234384323879,3.714430867746679,41.718851001798086,44.53834101998528,992.1766175828242,11.357673951569362,2026-05-29 00:15:26.999717,0.0,29.0,5.0,4.0,0.0,91.0,125.0,169.0,98.0,117.16666666666669,26.415273359681585,145.29166666666666,56.0,104.0,
Lahore,153,130.89978687288192,91.04941524373096,58.14352470009048,58.15464349286746,25.56436064724609,1.970402212593639,15.1973831936834,83.4454780205395,1002.2361295307812,4.114141282586024,2026-05-29 01:15:26.999717,1.0,29.0,5.0,4.0,0.0,147.0,79.0,135.0,119.0,120.16666666666669,29.66760298147966,146.70833333333334,6.0,132.0,
Lahore,118,99.75771576117444,64.47996916026318,39.473540154662345,15.082331212680051,16.661905743240983,1.8029423650716725,22.114051182858383,84.8734966612895,990.2480801790772,3.602986162993662,2026-05-29 02:15:26.999717,2.0,29.0,5.0,4.0,0.0,153.0,91.0,126.0,142.0,118.83333333333331,29.532468008392087,145.70833333333334,-35.0,119.0,
Lahore,139,112.15317795632512,85.83092395780969,33.55862796890709,66.055017946345,13.014028580106595,2.8566427382208905,20.39622802640337,55.132239734762834,1014.2184372223686,8.222142938162637,2026-05-29 03:15:26.999717,3.0,29.0,5.0,4.0,0.0,118.0,147.0,125.0,108.0,121.16666666666669,30.649089165368355,147.0,21.0,135.0,
Lahore,140,116.70655290383742,74.25314122338789,38.67008129488519,50.45821998897298,29.33830429125488,0.8561510072519425,15.377822074602491,69.39198419418011,1008.7890907944228,9.66619954419675,2026-05-29 04:15:26.999717,4.0,29.0,5.0,4.0,0.0,139.0,153.0,79.0,144.0,131.33333333333334,23.03620339089516,146.83333333333334,1.0,122.0,
Lahore,203,157.2373804823623,111.548212713579,56.39503149310135,76.21530778352388,17.881519753775244,1.0295443069038457,34.77393330397752,39.93319078648163,993.9713019039914,4.5416611777638405,2026-05-29 05:15:26.999717,5.0,29.0,5.0,4.0,0.0,140.0,118.0,91.0,131.0,150.0,28.537694370779214,149.83333333333334,63.0,143.0,
Lahore,172,139.58963524973404,106.89590247350785,51.41890728008232,30.464668934801995,26.13933390117619,1.2913604659228664,33.7224966566891,56.09615402180454,998.541850998782,8.962163698727725,2026-05-29 06:15:26.999717,6.0,29.0,5.0,4.0,0.0,203.0,139.0,147.0,134.0,154.16666666666666,29.8088353792406,151.41666666666666,-31.0,146.0,
Lahore,147,126.64653174866557,90.7351013606768,26.1489366681904,13.1109456752899,28.645479494622407,3.986256169870521,36.39347603758313,67.88994640040985,994.0140594452045,10.604831473632656,2026-05-29 07:15:26.999717,7.0,29.0,5.0,4.0,0.0,172.0,140.0,153.0,147.0,153.16666666666666,29.95607896014876,151.41666666666666,-25.0,173.0,
Lahore,138,109.30977052303814,82.51302317462982,21.862718182856863,42.9875900777694,20.58528418325112,2.812358116711051,21.93086075454326,53.12418711108117,1009.1654366032328,9.201643982483487,2026-05-29 08:15:26.999717,8.0,29.0,5.0,4.0,0.0,147.0,203.0,118.0,137.0,156.5,26.128528469854505,151.45833333333334,-9.0,163.0,
Lahore,133,102.1618303569046,72.82275747622464,23.131680618303683,11.435807878207914,16.919221677041573,0.5475520524849933,26.99704951124019,51.4559715411876,991.4724081356928,0.4103578268499959,2026-05-29 09:15:26.999717,9.0,29.0,5.0,4.0,0.0,138.0,172.0,139.0,154.0,155.5,27.03146314944861,150.58333333333334,-5.0,172.0,
Lahore,175,136.7395555570347,101.46044529662964,35.22105198576065,77.71448924930051,1.101814676408868,3.5308243736244904,32.796065083781784,30.05993953601656,1011.0101663890928,9.928426936394258,2026-05-29 10:15:26.999717,10.0,29.0,5.0,4.0,0.0,133.0,147.0,140.0,147.0,161.33333333333334,26.793033920529773,151.75,42.0,163.0,
Lahore,161,123.35183481328806,95.28626626156748,47.20247256142889,7.901371869289365,2.1605695814311736,2.406605803972237,26.87374960497988,78.25760782662684,1013.5549084708932,9.293771501452408,2026-05-29 11:15:26.999717,11.0,29.0,5.0,4.0,0.0,175.0,138.0,203.0,215.0,154.33333333333334,17.659747072556456,149.5,-14.0,166.0,
Lahore,150,116.07619045936148,82.02053015712943,35.160960359148106,61.5127925830481,6.8246852654823735,2.7988356423370906,33.82779579858372,83.3602567212869,1006.9156985701576,8.031482857838231,2026-05-29 12:15:26.999717,12.0,29.0,5.0,4.0,0.0,161.0,133.0,172.0,180.0,150.66666666666666,15.396969398770334,148.25,-11.0,170.0,
Lahore,166,130.94745950704987,95.90485670988384,13.389819791405628,44.382679860668304,6.394244523823862,1.46352309535821,32.11728202789194,88.16781177274993,995.3241362500358,9.120269029054842,2026-05-29 13:15:26.999717,13.0,29.0,5.0,4.0,0.0,150.0,175.0,147.0,165.0,153.83333333333334,16.412393690947905,148.29166666666666,16.0,187.0,
Lahore,156,117.7721649041068,96.8616516908834,46.17903502199905,32.64654893737165,8.388005060795514,2.9830200277734664,18.095490681598765,73.15628310415293,999.0022523953388,11.753104749983269,2026-05-29 14:15:26.999717,14.0,29.0,5.0,4.0,0.0,166.0,161.0,138.0,182.0,156.83333333333334,14.469508169480507,147.20833333333334,-10.0,169.0,
Lahore,208,166.478091669748,131.93652682144608,50.29850643354769,9.938162338149098,9.843104493232165,4.9061895788816985,36.088164269078135,62.92753874219307,1001.9309968702232,5.173354653820196,2026-05-29 15:15:26.999717,15.0,29.0,5.0,4.0,0.0,156.0,150.0,133.0,172.0,169.33333333333334,20.78140194180001,148.70833333333334,52.0,180.0,
Lahore,186,153.31138586893326,109.50282623670724,24.474893255985982,51.66251931302058,11.44189931297112,0.8305011095259265,34.458261695497995,46.157071188522565,1005.1156193050564,0.8066788194551737,2026-05-29 16:15:26.999717,16.0,29.0,5.0,4.0,0.0,208.0,166.0,175.0,164.0,171.16666666666666,21.839566540264645,149.625,-22.0,210.0,
Lahore,161,124.2612190992654,100.38244177158047,43.20628696416752,48.89152470432165,13.19559301199742,1.777628298489938,32.707528465669945,89.9579685578099,1006.7165772452922,5.5306796355326,2026-05-29 17:15:26.999717,17.0,29.0,5.0,4.0,0.0,186.0,156.0,161.0,174.0,171.16666666666666,21.839566540264645,149.08333333333334,-25.0,179.0,
Lahore,183,153.99641961820885,100.22969964706266,31.329595052719668,26.06624548006998,3.867123815224425,1.593489167873734,19.187527369317063,65.38517127192634,1003.855367882972,0.5572038646925752,2026-05-29 18:15:26.999717,18.0,29.0,5.0,4.0,0.0,161.0,208.0,150.0,169.0,176.66666666666666,19.469634476965428,149.66666666666666,22.0,147.0,
Lahore,147,120.15396044263798,91.49725620556806,54.45596778637214,73.26662760577341,2.2284960266306792,1.618471898380308,22.235904117474817,70.86924433982676,998.7828480205465,3.5310048970615338,2026-05-29 19:15:26.999717,19.0,29.0,5.0,4.0,0.0,183.0,186.0,166.0,135.0,173.5,22.810085488660008,150.16666666666666,-36.0,169.0,
Lahore,120,101.15290292812028,67.9802579263626,52.261277908037,27.808250550712767,20.54438902311768,2.204178609044198,25.61577985286521,70.94436971731906,1012.2729320141226,7.042557501561108,2026-05-29 20:15:26.999717,20.0,29.0,5.0,4.0,0.0,147.0,161.0,156.0,126.0,167.5,31.43723906452322,149.91666666666666,-27.0,129.0,
Lahore,161,125.51082723073932,98.13672808353984,36.27159991548211,38.72940579440796,16.582709920449254,4.181494031348754,22.55809978472397,80.71510774543088,992.034801450449,3.715474715113876,2026-05-29 21:15:26.999717,21.0,29.0,5.0,4.0,0.0,120.0,183.0,208.0,125.0,159.66666666666666,24.393988330460857,151.41666666666666,41.0,90.0,
Lahore,136,113.0726261353331,80.36123790880144,44.57527729067972,45.78218419389918,13.88018186438347,4.607864104839743,21.150877848255547,30.58035233081516,1001.6564013560874,8.224742950914463,2026-05-29 22:15:26.999717,22.0,29.0,5.0,4.0,0.0,161.0,147.0,186.0,79.0,151.33333333333334,22.024229082232825,153.79166666666666,-25.0,105.0,
Lahore,100,74.54033049802344,66.60207004891917,54.1674850511052,12.517390863221458,19.398758293882217,1.40996789356538,36.744657094367945,43.21481642588231,1009.389120961687,9.863835932228652,2026-05-29 23:15:26.999717,23.0,29.0,5.0,4.0,0.0,136.0,120.0,161.0,91.0,141.16666666666666,29.485024447449288,154.16666666666666,-36.0,84.0,
Lahore,116,97.25123750418255,65.22782175830041,34.78585050391378,74.91212894102243,25.00270280890268,2.9432747207665075,32.232270651725464,69.93204001020084,991.521816632285,5.045270151354442,2026-05-30 00:15:26.999717,0.0,30.0,5.0,5.0,1.0,100.0,161.0,183.0,147.0,130.0,22.280035906614447,152.875,16.0,113.0,
Lahore,103,83.25919669896766,64.93803148780916,25.6625370244411,33.09021143382808,13.403094364369936,3.3660453747446613,30.26774755185676,83.70874420947408,1007.6333804202824,10.801655415516043,2026-05-30 01:15:26.999717,1.0,30.0,5.0,5.0,1.0,116.0,136.0,147.0,153.0,122.66666666666669,22.80058478782298,150.79166666666666,-13.0,120.0,
Lahore,95,78.76625609992392,55.60246268351733,47.68330689547906,11.058441040575772,19.592464486507403,2.848223634637302,21.10072319303785,71.12032691528137,1010.4927905688332,0.9580671762048024,2026-05-30 02:15:26.999717,2.0,30.0,5.0,5.0,1.0,103.0,100.0,120.0,118.0,118.5,25.508822003378423,149.83333333333334,-8.0,156.0,
Lahore,146,110.92202697187577,86.80847260995168,21.003312739234588,34.04683802564975,28.653594491219604,2.453343773886138,39.78806718125331,54.8094774896208,1006.5207824631764,10.081357970405396,2026-05-30 03:15:26.999717,3.0,30.0,5.0,5.0,1.0,95.0,116.0,161.0,139.0,116.0,20.813457185197425,150.125,51.0,134.0,
Lahore,172,133.12465078861698,102.28073053420395,29.4265574003021,50.01519103194355,25.349110379985262,1.3638897763665705,20.16194205562753,51.693329752215696,990.323422306884,9.942877745271588,2026-05-30 04:15:26.999717,4.0,30.0,5.0,5.0,1.0,146.0,103.0,136.0,140.0,122.0,30.61372241332372,151.45833333333334,26.0,130.0,
Lahore,113,93.38614109126694,63.57163447752943,53.286361855339685,43.52395038659972,13.354023504569874,2.6969871163965733,36.463675186266286,74.27688049699923,994.5034256783052,3.8639267559211774,2026-05-30 05:15:26.999717,5.0,30.0,5.0,5.0,1.0,172.0,95.0,100.0,203.0,124.16666666666669,29.17133296006034,147.70833333333334,-59.0,158.0,
Lahore,161,124.058259978879,96.52950517046663,46.22111701346575,57.09064805279555,19.696788296627545,2.30546672470098,41.10016200104292,74.4742618282316,998.5528269722988,3.58458224549538,2026-05-30 06:15:26.999717,6.0,30.0,5.0,5.0,1.0,113.0,146.0,116.0,172.0,131.66666666666666,32.271762682981745,147.25,48.0,105.0,
Lahore,136,111.11603146049562,81.28675888939088,30.190550262374963,9.161295655093298,6.135056735562253,4.080035131260214,34.63150368905437,66.42347955034143,995.8422508909512,3.661139773842152,2026-05-30 07:15:26.999717,7.0,30.0,5.0,5.0,1.0,161.0,172.0,103.0,147.0,137.16666666666666,29.0614291917429,146.79166666666666,-25.0,154.0,
Lahore,148,111.56431096769876,90.00620124203364,20.737225120417868,26.34054577040421,17.255143361957607,3.9362196162334784,41.80718692998501,47.48802144584022,1014.0663035056856,9.736724548132932,2026-05-30 08:15:26.999717,8.0,30.0,5.0,5.0,1.0,136.0,113.0,95.0,138.0,146.0,20.46460358765858,147.20833333333334,12.0,173.0,
Lahore,153,126.64087106333336,92.2225257284643,27.798419541611825,66.44229326300767,29.45852044301484,1.102994065425518,32.57838015840456,85.50928910343262,1006.2898478528448,9.97984185132234,2026-05-30 09:15:26.999717,9.0,30.0,5.0,5.0,1.0,148.0,161.0,146.0,133.0,147.16666666666666,20.663171747499792,148.04166666666666,5.0,136.0,
Lahore,154,117.03738342615746,96.38997274806115,24.20520746137165,10.992026584352065,16.031138340873145,0.898335736533804,20.871429277305165,63.11279652711835,997.4242739337892,3.956669505932011,2026-05-30 10:15:26.999717,10.0,30.0,5.0,5.0,1.0,153.0,136.0,172.0,175.0,144.16666666666666,17.382941830043542,147.16666666666666,1.0,194.0,
Lahore,177,144.3614996883976,110.81754308023685,18.804464397192696,69.16144660219682,27.90151067651427,4.586692744523764,20.503126330345808,77.42954137489983,1013.242437466636,7.111084169333542,2026-05-30 11:15:26.999717,11.0,30.0,5.0,5.0,1.0,154.0,148.0,113.0,161.0,154.83333333333334,13.673575489485698,147.83333333333334,23.0,183.0,
Lahore,162,132.72815466823,91.946883390861,47.16664567828283,11.892206905782968,12.81271269459456,2.90978775034024,23.763235674897864,42.8584957297099,1008.5148549869048,1.667198753285454,2026-05-30 12:15:26.999717,12.0,30.0,5.0,5.0,1.0,177.0,153.0,161.0,150.0,155.0,13.7695315824467,148.33333333333334,-15.0,171.0,
Lahore,185,144.51614090785213,115.34386250295384,22.603494342508576,67.58406611687721,29.966499988354304,4.360104217771658,15.192510545967163,50.64244731688368,997.115180295676,5.625344859372266,2026-05-30 13:15:26.999717,13.0,30.0,5.0,5.0,1.0,162.0,154.0,136.0,166.0,163.16666666666666,14.743360087397102,149.125,23.0,192.0,
Lahore,177,144.51013283542363,100.26831786445074,32.70837350838819,32.059130080904495,17.797381021599175,0.7616800425488052,33.405858692236535,82.47477098324055,999.4720392350488,11.98551421026646,2026-05-30 14:15:26.999717,14.0,30.0,5.0,5.0,1.0,185.0,177.0,148.0,156.0,168.0,13.47590442233772,150.0,-8.0,223.0,
Lahore,169,136.5022113166678,104.33927944068868,29.29297234180545,50.91567974429118,2.225800832842102,2.869320274347336,22.254030184951347,33.0064217963981,994.985721457599,1.9060697724749625,2026-05-30 15:15:26.999717,15.0,30.0,5.0,5.0,1.0,177.0,162.0,153.0,208.0,170.66666666666666,11.325487480309386,148.375,-8.0,178.0,
Lahore,150,117.30579071903632,93.09869392351436,59.10386893178154,16.466533673599862,18.015889104050256,2.927419315593064,37.00994727190432,60.73891867539973,1014.2768499566456,11.370751679520708,2026-05-30 16:15:26.999717,16.0,30.0,5.0,5.0,1.0,169.0,185.0,154.0,186.0,170.0,12.553883861179326,146.875,-19.0,173.0,
Lahore,150,114.95722657961896,80.44341554168747,29.554612207411022,9.962654129388564,8.962608174708302,4.373159146439675,24.697661565101107,58.90232879064054,1002.9324123972518,9.891056663580096,2026-05-30 17:15:26.999717,17.0,30.0,5.0,5.0,1.0,150.0,177.0,177.0,161.0,165.5,14.265342617686557,146.41666666666666,0.0,152.0,
Lahore,169,125.38687154163712,101.86489623264704,13.99912413983774,21.19536530151013,1.9419583390409465,0.9392449920336838,27.958825323509444,75.07381133448493,1012.4014171874496,11.66657581135524,2026-05-30 18:15:26.999717,18.0,30.0,5.0,5.0,1.0,150.0,169.0,162.0,183.0,166.66666666666666,14.207978978962826,145.83333333333334,19.0,137.0,
Lahore,155,125.74825023649846,90.65751943319842,14.4912876286042,14.589036343152166,24.80474583614524,1.582005036541592,41.07360074712997,46.913626235959946,998.6624942754212,2.154945127326396,2026-05-30 19:15:26.999717,19.0,30.0,5.0,5.0,1.0,169.0,150.0,185.0,147.0,161.66666666666666,11.483321238503065,146.16666666666666,-14.0,162.0,
Lahore,118,86.57598614318972,67.00617371032313,39.53768606765324,28.430442325972383,8.99615947244192,2.3294224124915592,21.53864732227648,43.14400931157597,1011.5210400774369,2.562221885320371,2026-05-30 20:15:26.999717,20.0,30.0,5.0,5.0,1.0,155.0,150.0,177.0,120.0,151.83333333333334,18.71274075774757,146.08333333333334,-37.0,120.0,
Lahore,133,106.87672099720656,86.55426165349502,39.968177586913285,43.57874348832652,24.09990806734845,4.396286639389739,34.47386063060297,85.56797032639403,991.3471712106792,0.2024061808183042,2026-05-30 21:15:26.999717,21.0,30.0,5.0,5.0,1.0,118.0,169.0,169.0,161.0,145.83333333333334,17.859637920928698,144.91666666666666,15.0,132.0,
Lahore,140,110.68275891958876,80.7316042968129,30.937949524132748,49.15695976737572,9.358309905720144,4.724974917817551,35.38818031124626,64.30257911750789,1014.5522579381072,8.696421754987266,2026-05-30 22:15:26.999717,22.0,30.0,5.0,5.0,1.0,133.0,155.0,150.0,136.0,144.16666666666666,17.85963792092875,145.08333333333334,7.0,115.0,
Lahore,88,73.79571387719098,48.768115354409744,31.59218461560148,64.24010805348072,6.635464262339454,4.967260788171325,20.96695025313815,36.28137409701927,1012.8008591758326,7.729136321234227,2026-05-30 23:15:26.999717,23.0,30.0,5.0,5.0,1.0,140.0,118.0,150.0,100.0,133.83333333333334,28.547621033401164,144.58333333333334,-52.0,131.0,
Lahore,130,102.48977250255068,78.37847470002546,12.69662914204356,54.217991993626896,29.2441316490284,4.816370689063347,28.52691458852928,41.58216973285926,999.0800736194165,2.136785259896785,2026-05-31 00:15:26.999717,0.0,31.0,5.0,6.0,1.0,88.0,133.0,169.0,116.0,127.33333333333331,22.8005847878228,145.16666666666666,42.0,126.0,
Lahore,107,83.95276106826455,67.62794873149208,35.82732551946312,50.65687438471648,11.487714504895568,0.5267379012995949,24.455451983450143,89.9295635708549,1009.3680541328644,9.493739586504862,2026-05-31 01:15:26.999717,1.0,31.0,5.0,6.0,1.0,130.0,140.0,155.0,103.0,119.33333333333331,19.30457631409469,145.33333333333334,-23.0,141.0,
Lahore,134,110.85935352144148,79.69175706994936,35.23697376901758,35.8836520614331,18.43991013185165,0.7146875365424241,35.84146857180241,41.73653977513155,1008.8064481618457,3.590346073580705,2026-05-31 02:15:26.999717,2.0,31.0,5.0,6.0,1.0,107.0,88.0,118.0,95.0,122.0,20.169283576766823,146.95833333333334,27.0,113.0,
Lahore,112,91.2752901454206,73.03185272834627,17.477465927847227,40.5356326220104,18.68946329161968,1.164230686209149,31.80704961378401,66.62853068122072,1012.5313699275732,1.619946831967622,2026-05-31 03:15:26.999717,3.0,31.0,5.0,6.0,1.0,134.0,130.0,133.0,146.0,118.5,19.69517707460484,145.54166666666666,-22.0,122.0,
Lahore,98,79.9807797859139,61.45487830982045,15.19196930554638,36.089062204263584,17.253730983031552,2.069879435466229,27.85154248123477,55.20768473973709,997.6813745282204,5.070751980232178,2026-05-31 04:15:26.999717,4.0,31.0,5.0,6.0,1.0,112.0,107.0,140.0,172.0,111.5,17.908098726555213,142.45833333333334,-14.0,114.0,
Lahore,109,89.54633794904264,54.50894340134284,16.178624529974524,68.16245225460374,27.526176562115225,4.234631139441314,36.04280815628839,83.13594569099013,1001.6380001328538,1.0916381811222728,2026-05-31 05:15:26.999717,5.0,31.0,5.0,6.0,1.0,98.0,134.0,88.0,113.0,115.0,14.028542333401724,142.29166666666666,11.0,133.0,
Lahore,150,112.32213938396448,87.35266518246496,15.051412324562923,22.25003394112999,20.558791069639184,4.516952879009662,21.34920039022726,75.31011553771967,1011.6249903151512,3.15892387527896,2026-05-31 06:15:26.999717,6.0,31.0,5.0,6.0,1.0,109.0,112.0,130.0,161.0,118.33333333333331,19.58230493753754,141.83333333333334,41.0,157.0,
Lahore,155,127.78394339993493,90.1907895032415,40.48540977683799,5.429069865647347,12.708257119042976,1.3407548283256236,35.347790775777696,65.81708377570895,1009.4644863533804,4.456000301128154,2026-05-31 07:15:26.999717,7.0,31.0,5.0,6.0,1.0,150.0,98.0,107.0,136.0,126.33333333333331,23.44923595059544,142.625,5.0,165.0,
Lahore,140,115.062343970068,86.39680476714712,19.82413262014593,53.848992291967946,26.009031151203946,3.288488682288689,38.36510642650626,30.64433890787895,999.836667968507,10.2223700941698,2026-05-31 08:15:26.999717,8.0,31.0,5.0,6.0,1.0,155.0,109.0,134.0,148.0,127.33333333333331,23.963861681012443,142.29166666666666,-15.0,139.0,
Lahore,178,137.3165843571175,93.67591471812943,22.57150760937317,20.184663772912355,6.250824074362968,4.628128932793745,38.72278311380445,82.78771244960757,1011.1431308228032,9.510584895518656,2026-05-31 09:15:26.999717,9.0,31.0,5.0,6.0,1.0,140.0,150.0,112.0,153.0,138.33333333333334,29.92434906003276,143.33333333333334,38.0,182.0,
Lahore,138,109.179597631629,95.5450485435886,18.678607207571982,71.7586352232357,16.782865970702105,2.586792811690944,36.159187011529305,56.680048250322976,991.17385098081,5.31305142900742,2026-05-31 10:15:26.999717,10.0,31.0,5.0,6.0,1.0,178.0,155.0,98.0,154.0,145.0,22.733235581412707,142.66666666666666,-40.0,199.0,
Lahore,175,139.80346356186183,107.65513047447104,57.89176522242515,69.4284747279992,28.565960786368933,0.9659460737875278,26.016382508953257,85.89465918111459,1009.5511575740748,8.69490069302865,2026-05-31 11:15:26.999717,11.0,31.0,5.0,6.0,1.0,138.0,140.0,109.0,177.0,156.0,17.099707599839103,142.58333333333334,37.0,184.0,
Lahore,155,123.32751607799132,93.74438401958844,52.73087315759177,10.754552894615442,19.136531266531968,2.5601614253808123,41.50881661338133,59.73234077125207,995.1691464858424,6.82379563414806,2026-05-31 12:15:26.999717,12.0,31.0,5.0,6.0,1.0,175.0,178.0,150.0,162.0,156.83333333333334,16.869103908230006,142.29166666666666,-20.0,216.0,
Lahore,166,134.4692998328427,105.50783858209572,21.524741867576044,12.979130406055802,24.692085063771408,2.1910770602962577,25.249028383205875,71.65346935096353,997.1530226955948,4.090102260936817,2026-05-31 13:15:26.999717,13.0,31.0,5.0,6.0,1.0,155.0,138.0,155.0,185.0,158.66666666666666,17.224014243684852,141.5,11.0,164.0,
Lahore,179,150.35683390915594,119.11827026406311,26.3783146961063,42.13786941849997,19.95326104081059,3.099460982297032,32.242885775765494,34.157558967998526,1002.3303710898898,8.710492121943417,2026-05-31 14:15:26.999717,14.0,31.0,5.0,6.0,1.0,166.0,175.0,140.0,177.0,165.16666666666666,16.092441289830788,141.58333333333334,13.0,153.0,
Lahore,157,131.00883363836414,98.553733222942,20.49464211524986,50.6916997077016,25.34175504259882,2.4739640798319664,19.349002807875653,74.70909921160714,1001.2433625267494,8.201989853596537,2026-05-31 15:15:26.999717,15.0,31.0,5.0,6.0,1.0,179.0,155.0,178.0,169.0,161.66666666666666,14.98888477061102,141.08333333333334,-22.0,138.0,
Lahore,161,122.23890403284298,101.34406548235808,34.59379797304119,25.618125311168058,28.390148515512067,0.5780566708417307,41.4721202631826,50.27976187871538,1003.014252671747,7.429133306323224,2026-05-31 16:15:26.999717,16.0,31.0,5.0,6.0,1.0,157.0,166.0,138.0,150.0,165.5,9.751922887307083,141.54166666666666,4.0,198.0,
Lahore,182,148.71034995153025,109.85345012232192,10.98052662371268,58.7598287524528,8.914730098449368,4.97298980036152,34.00761989034591,51.08154085990685,1003.6193898918006,7.415466252519007,2026-05-31 17:15:26.999717,17.0,31.0,5.0,6.0,1.0,161.0,179.0,175.0,150.0,166.66666666666666,11.395905697514738,142.875,21.0,175.0,
Lahore,142,120.24466659767704,84.49237123316526,43.56840044483979,49.61870156891536,5.920171356444847,2.9459310697875694,35.34119372165195,37.11935068256339,998.2881922757874,8.19578390792372,2026-05-31 18:15:26.999717,18.0,31.0,5.0,6.0,1.0,182.0,157.0,155.0,169.0,164.5,14.788509052638972,141.75,-40.0,152.0,
Lahore,162,131.534042603446,94.8210227799755,36.15790749088208,29.3618082311416,15.035731759643657,2.631338399680743,16.775970992100905,38.81142891841213,994.3806878254258,4.614546151710458,2026-05-31 19:15:26.999717,19.0,31.0,5.0,6.0,1.0,142.0,161.0,166.0,155.0,163.83333333333334,14.797522315126011,142.04166666666666,20.0,151.0,
Lahore,115,97.45490212592983,64.86944004142728,54.931946415055165,6.902861603173669,21.35401037790226,4.795778171768243,35.61228098395814,41.14554337237261,1009.2120307321826,10.428909780812427,2026-05-31 20:15:26.999717,20.0,31.0,5.0,6.0,1.0,162.0,182.0,179.0,118.0,153.16666666666666,22.65759622437177,141.91666666666666,-47.0,115.0,
Lahore,141,122.86135222850385,81.16492950150251,18.219634216420708,61.26127109738883,7.588546342284268,1.2013716541418469,35.917532588956234,49.69237011428534,999.9994037271786,1.9476941459575297,2026-05-31 21:15:26.999717,21.0,31.0,5.0,6.0,1.0,115.0,142.0,157.0,133.0,150.5,23.054283766797063,142.25,26.0,179.0,
Lahore,154,128.3185477305349,85.64722017828508,50.205462303056585,21.106524936881204,1.1189420624748452,1.351569211453617,33.137863611780205,83.51819476653633,1002.6460215614763,10.60662555886985,2026-05-31 22:15:26.999717,22.0,31.0,5.0,6.0,1.0,141.0,162.0,161.0,140.0,149.33333333333334,22.58908290893348,142.83333333333334,13.0,128.0,
Lahore,72,58.846542978208646,42.82064274657488,49.59805072333579,67.58553075969712,10.945118359264455,4.136066370782526,22.88155957233928,52.09561429380483,1006.117417958778,4.107382116383933,2026-05-31 23:15:26.999717,23.0,31.0,5.0,6.0,1.0,154.0,115.0,182.0,88.0,131.0,33.00908965724479,142.16666666666666,-82.0,123.0,
Lahore,104,88.42544237042377,53.97666211386807,16.359059460844346,36.52176950406914,29.096920728565863,1.6737398601125395,28.221631138343803,73.46176239379311,1012.7409480576664,1.5003793873034703,2026-06-01 00:15:26.999717,0.0,1.0,6.0,0.0,0.0,72.0,141.0,142.0,130.0,124.66666666666669,34.10376323320784,141.08333333333334,32.0,134.0,
